id,text,createdAt,updatedAt,PostId,CommenterId,AuthorId,norm_text,labels,scores
1424,"I generally follow you, can't you post items without cursing? ( I may have to rethink my following options after all)",2020-09-07 14:24:38.398000+00:00,2020-09-07 14:24:38.415000+00:00,1045.0,2391.0,2391,I generally follow you cant you post items without cursing I may have to rethink my following options after all,positive,0.5835047364234924
1425,"While I want health care, and feel we should get it, I insist on having my body/soul here on Earth, ready for the rapture. ",2020-09-07 14:26:59.738000+00:00,2020-09-07 14:26:59.747000+00:00,1041.0,2391.0,2391,While I want health care and feel we should get it I insist on having my bodysoul here on Earth ready for the rapture ,negative,0.9116634130477905
1426,I'm for it.,2020-09-07 14:27:33.119000+00:00,2020-09-07 14:27:33.128000+00:00,1040.0,2391.0,2391,Im for it,positive,0.8337662220001221
1427,"I agree with Your view, which is the same as our Leader, Trump. He's trying to stand up to China. glad you are on the Trump Bandwagon (as far as standing up to and calling out China). Good Job Jacob",2020-09-07 14:35:49.919000+00:00,2020-09-07 14:35:49.936000+00:00,206.0,2391.0,2391,I agree with Your view which is the same as our Leader Trump Hes trying to stand up to China glad you are on the Trump Bandwagon as far as standing up to and calling out China Good Job Jacob,negative,0.8643727898597717
1428,How do you think Trump is supporting our markets. He's doing well right?,2020-09-07 14:37:05.393000+00:00,2020-09-07 14:37:05.787000+00:00,203.0,2391.0,2391,How do you think Trump is supporting our markets Hes doing well right,positive,0.8898102641105652
1429,Happy Labor day to you!,2020-09-07 14:37:27.450000+00:00,2020-09-07 14:37:27.457000+00:00,1022.0,2588.0,2588,Happy Labor day to you,positive,0.971863865852356
1430,"This seems a little dramatized. None of our presidents are anything but puppets, at least Trump is his own person.",2020-09-07 14:39:08.624000+00:00,2020-09-07 14:39:08.633000+00:00,1010.0,2588.0,2588,This seems a little dramatized None of our presidents are anything but puppets at least Trump is his own person,negative,0.7826523780822754
1431,I'm intrigued by your point. Do you think Nuclear is safe enough? Is it moral? What will happen if there is a hurricane/tornado/tsunami/wildfire/riot?  What then?  I'm looking for anything that will save the planet.,2020-09-07 14:43:21.619000+00:00,2020-09-07 14:43:21.629000+00:00,917.0,2391.0,2391,Im intrigued by your point Do you think Nuclear is safe enough Is it moral What will happen if there is a hurricanetornadotsunamiwildfireriot What then Im looking for anything that will save the planet,negative,0.5592567920684814
1432,"This is disrespectful. Reelect Trump, he has a better plan.",2020-09-07 14:47:41.540000+00:00,2020-09-07 14:47:41.550000+00:00,1010.0,2391.0,2391,This is disrespectful Reelect Trump he has a better plan,positive,0.841294527053833
1433,"Scott's right, Lets Make America great. ",2020-09-07 14:49:10.972000+00:00,2020-09-07 14:49:10.982000+00:00,996.0,2391.0,2391,Scotts right Lets Make America great ,positive,0.9076119661331177
1434,"Yes, we have to do something. I've heard this is the worst US fire season in history. It's time to act. There are many bible verses that support this.",2020-09-07 14:53:18.429000+00:00,2020-09-07 14:53:18.445000+00:00,1036.0,2391.0,2391,Yes we have to do something Ive heard this is the worst US fire season in history Its time to act There are many bible verses that support this,negative,0.9775753021240234
1435,"Good point. We should all do our part. Let's come together on this issue. Stop global warming, Jesus would want you to.",2020-09-07 14:57:12.339000+00:00,2020-09-07 14:57:12.353000+00:00,751.0,2391.0,2391,Good point We should all do our part Lets come together on this issue Stop global warming Jesus would want you to,positive,0.8340886235237122
1436,"Ok, how will that help?",2020-09-07 14:58:24.724000+00:00,2020-09-07 14:58:24.732000+00:00,749.0,2391.0,2391,Ok how will that help,positive,0.9854007959365845
1437,Very interesting!,2020-09-07 15:01:07.664000+00:00,2020-09-07 15:01:07.671000+00:00,838.0,2558.0,2558,Very interesting,positive,0.9730401039123535
1438,Yes we need to re-evaluate for our environment!,2020-09-07 15:02:23.625000+00:00,2020-09-07 15:02:23.639000+00:00,839.0,2558.0,2558,Yes we need to reevaluate for our environment,negative,0.6505008339881897
1439,I like the whack a mole:),2020-09-07 15:03:45.249000+00:00,2020-09-07 15:03:45.264000+00:00,964.0,2558.0,2558,I like the whack a mole,negative,0.9908826947212219
1440,"Trump is pro environment!
https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-promoting-clean-healthy-environment-americans/",2020-09-07 15:06:09.136000+00:00,2020-09-07 15:06:09.152000+00:00,1010.0,2558.0,2558,Trump is pro environment ,positive,0.7891944646835327
1441,We can hope for that! I consider this virus from China terror though!,2020-09-07 15:07:48.901000+00:00,2020-09-07 15:07:53.086000+00:00,899.0,2558.0,2558,We can hope for that I consider this virus from China terror though,positive,0.8367267847061157
1442,I hope that is not true!,2020-09-07 15:10:21.618000+00:00,2020-09-07 15:10:21.628000+00:00,929.0,2558.0,2558,I hope that is not true,positive,0.9411797523498535
1443,Good question??,2020-09-07 15:11:14.374000+00:00,2020-09-07 15:11:14.383000+00:00,1045.0,2558.0,2558,Good question,negative,0.5490665435791016
1444,wind and solar,2020-09-07 15:12:24.001000+00:00,2020-09-07 15:12:24.011000+00:00,920.0,2558.0,2558,wind and solar,positive,0.7892232537269592
1445,The election is just around the corner. Trump (and the Fed) will do everything they can to keep markets up. There will be another stimulus bill once the politicians quit taking sides. Americans need a swift and sustainable economic recovery. ,2020-09-07 15:13:04.763000+00:00,2020-09-07 15:13:04.772000+00:00,1048.0,2593.0,2593,The election is just around the corner Trump and the Fed will do everything they can to keep markets up There will be another stimulus bill once the politicians quit taking sides Americans need a swift and sustainable economic recovery ,positive,0.7536432147026062
1446,Re-elect Trump!,2020-09-07 15:13:41.953000+00:00,2020-09-07 15:13:41.970000+00:00,1081.0,2559.0,2559,Reelect Trump,negative,0.7065022587776184
1447,"I don't believe any numbers, as there has been so many incidences of mis-reporting.",2020-09-07 15:14:12.568000+00:00,2020-09-07 15:14:12.583000+00:00,1076.0,2588.0,2588,I dont believe any numbers as there has been so many incidences of misreporting,negative,0.9938663840293884
1448,There are clean alternatives!,2020-09-07 15:15:55.267000+00:00,2020-09-07 15:15:56.356000+00:00,839.0,2559.0,2559,There are clean alternatives,negative,0.7669419050216675
1449,"Couldn’t agree more, Luke. Taxation is not the solution. ",2020-09-07 15:16:47.932000+00:00,2020-09-07 15:16:47.939000+00:00,995.0,2593.0,2593,Couldn t agree more Luke Taxation is not the solution ,negative,0.9471590518951416
1450,Scary but whack a mole funny,2020-09-07 15:18:03.236000+00:00,2020-09-07 15:18:03.247000+00:00,964.0,2559.0,2559,Scary but whack a mole funny,positive,0.6191496849060059
1451,"I agree. I don't always agree with Trump's decisions, but he is a strong, independent leader, who is not ""bought"" by lobbyists.",2020-09-07 15:19:05.918000+00:00,2020-09-07 15:19:05.927000+00:00,899.0,2588.0,2588,I agree I dont always agree with Trumps decisions but he is a strong independent leader who is not bought by lobbyists,negative,0.6462631225585938
1452,"We need to stop the bipartisan bickering and think of the American people.  Over taxing is not the solutuion, both both sides need to come to a compromise, whether it be a major stimulus package or tax breaks. ",2020-09-07 15:19:56.783000+00:00,2020-09-07 15:20:00.439000+00:00,1042.0,2593.0,2593,We need to stop the bipartisan bickering and think of the American people Over taxing is not the solutuion both both sides need to come to a compromise whether it be a major stimulus package or tax breaks ,negative,0.6287431716918945
1453,Seriously! It is disturbing and disgusting. Makes me wish I lived in another country.,2020-09-07 15:20:52.430000+00:00,2020-09-07 15:20:52.437000+00:00,1045.0,2588.0,2588,Seriously It is disturbing and disgusting Makes me wish I lived in another country,negative,0.9938845038414001
1454,Yes agree Jacob!,2020-09-07 15:21:23.653000+00:00,2020-09-07 15:21:25.040000+00:00,1010.0,2559.0,2559,Yes agree Jacob,positive,0.9873918890953064
1455,Crazy. I keep seeing things on the news. Tell us what's really going on now?,2020-09-07 15:21:44.525000+00:00,2020-09-07 15:21:48.151000+00:00,211.0,2391.0,2391,Crazy I keep seeing things on the news Tell us whats really going on now,positive,0.6862511038780212
1456,wow,2020-09-07 15:22:31.154000+00:00,2020-09-07 15:22:31.161000+00:00,945.0,2559.0,2559,wow,positive,0.9998337626457214
1457,"I agree. Great, factual post! Medicare for all, not for some!",2020-09-07 15:22:56.014000+00:00,2020-09-07 15:22:57.929000+00:00,1049.0,2588.0,2588,I agree Great factual post Medicare for all not for some,positive,0.5267916321754456
1458,Take care of America first,2020-09-07 15:23:50.433000+00:00,2020-09-07 15:23:50.440000+00:00,907.0,2559.0,2559,Take care of America first,positive,0.7551466226577759
1459,"Wow, I hadn't thought about things like that. I think you're right though. We have to give people a chance to buy in to Medicare if they want. If it's good enough for the house of representatives it's good enough for us.",2020-09-07 15:24:27.610000+00:00,2020-09-07 15:24:30.373000+00:00,900.0,2391.0,2391,Wow I hadnt thought about things like that I think youre right though We have to give people a chance to buy in to Medicare if they want If its good enough for the house of representatives its good enough for us,positive,0.7954183220863342
1460,"I agree that we need to do better, but closing the country will not be the best solution. ",2020-09-07 15:25:13.718000+00:00,2020-09-07 15:25:16.374000+00:00,1050.0,2593.0,2593,I agree that we need to do better but closing the country will not be the best solution ,negative,0.7125412821769714
1461,Yes save the future,2020-09-07 15:25:21.946000+00:00,2020-09-07 15:25:22.028000+00:00,132.0,2560.0,2560,Yes save the future,negative,0.7906363010406494
1462,"Great idea! Are you in any buy nothing groups? I joined one and it's great! I pass on things I don't need and pick up items I can use.
",2020-09-07 15:25:27.407000+00:00,2020-09-07 15:25:27.417000+00:00,910.0,2588.0,2588,Great idea Are you in any buy nothing groups I joined one and its great I pass on things I dont need and pick up items I can use ,negative,0.9262725710868835
